date,ki_role,ki_role_other,ki_resident,ki_disp_status,ki_gender,region,district,settlement,settlement_nearest,settlement_other,site_name,locale,settlement_type,number_families,number_individuals,ki_keeps_record,males_0_1,females_0_1,males_1_4,females_1_4,males_5_17,females_5_17,males_18_59,females_18_59,males_60_over,females_60_over,children,adult_males,adult_females,elderly_males,elderly_females,,pop_idps,pop_refugees,pop_returning_idps,pop_returning_refugees,pop_host,idps_arrived,site_full,site_wall,site_expand,site_pathway,site_occupied,site_occupied_majority,camp_management,cm_agency,committees_onsite,women_representation,conflict_resolution,community_space,womens_space,,landowner,landowner_other,private_landowner,private_landowner_other,tenure_agreement,agreement_level,agreement_written,agreement_timed,agreement_expires,recognised_by_authority,rent_charged,rent_charged_other,past_flood,past_flood_date,eviction_three_months,idp_aoo_primary,idp_primary_left,idp_primary_left_other,idp_aoo_secondary,idp_secondary_left,,idp_secondary_left_other,idp_aoo_tertiary,idp_tertiary_left,unacc_minors,separated_children,child_hh,phys_disabled,mental_disabled,friction_host,friction_site,eviction_notice,security_risks,free_movt_men,night_light,physical_violence,security_provider,uasc_month,child_recruitment,shelter_types,,shelter_number,electricity,shelter_support,shelter_support_types,,shelter_support_types_other,shelter_lock,shelter_sleeping_sep,nfi_market_avail,nfi_market_distance,wood_collection,wood_distance,toilets_male,toilets_female,toilets_nondisag,bathing,toilets_male_func,toilets_female_func,toilets_nondisag_func,bathing_func,handwashing_toilets,toilets_lock,toilets_lit,toilets_dist,potable_water,potable_water_functioning,water_problems,damaged,dry,polluted,other33,water_problems_other,water_sources,water_sources_other,water_source_distance,water_avail_days,waste_disposal,food_distr,food_distr_freq,food_distr_last,food_market_avail,food_market_dist,food_source,health_avail,health_dist,impediments_othergroups,health_issues,,disease_outbreak,outbreak_last,outbreak_type,outbreak_other,school_avail,school_dist,school_type,nutrition_avail,nutrition_dist,nutrition_service,info_sources,,info_needs,info_sufficient,complaints_mechanism,primary_language,secondary_languages,,geopoint_latitude,geopoint_longitude,n_validation/reliable_ki,n_validation/supported_obs,,female_staff,health_birth,impediments_women,types_impediments,
42997,community_leader ,0,yes,idp,male,banadir,mogadishu_daynile,other,other,Bud-bud,Bud-bud,urban,spontaneous_site,55,110,no, , , , , , , , , , ,40,30,30,5,5,55,55,0,0,0,0,15,yes,no,no,no,42125,42186,residents, ,residents elder_meeting,1,0,1,0,0,private, ,clan, ,informal,community, ,no, ,no,no_rent, ,no, ,no,lower_shabelle,conflict_surrounding drought, ,bay,conflict_surrounding drought,0, , , ,0,5,0,3,0,no,no,no, ,yes,no,no,informal_sec,no,no,buul,1,55,no,no, , , ,no,no,yes,15,no, ,0,0,20,0, , ,20, ,yes,yes,no,no,yes,yes, , , , , , ,kiosk, ,10,7,more_month,none, , ,yes,20,market,yes,20,no,malaria,0,no,42461,cholera_awd, ,yes,2,quranic,yes,20,iycf,friends_family community_leader aid_worker,1,food health contact_aid shelter,no,no,somali_standard,somali_maay,2.07194117 45.25134575 83.0 4.0,2.07194117,45.25134575,yes,yes,yes,yes,yes,no, , 
42997,  Deputy chair,Deputy chair,yes,idp,male,banadir,mogadishu_kahda,NA-3807-Z08-001, , ,Dayax ,urban,spontaneous_site,180,1080,no, , , , , , , , , , ,300,250,450,30,50,180,180,0,0,0,0,35,yes,no,yes,yes,42614,42614,local_authority, ,residents,1,0,0,0,0,private, ,business, ,informal,community, ,no, ,no,goods_aid, ,no, ,no,lower_shabelle,conflict_community, ,bay,drought,0, , , ,0,23,0,1,1,no,no,no, ,yes,no,no,comm_sec,no,no,buul,1,200,no,no, , , ,yes,yes,yes,15,no, ,0,0,6,0, , ,6, ,no,yes,no,yes,yes,yes, , , , , , ,piped, ,3,7,weekly,none, , ,yes,15,market,yes,15,no,malaria,0,yes,42917,malaria, ,no, , ,no, , ,friends_family radio,1,food contact_aid,no,no,somali_standard,somali_maay,2.05473 45.270865 85.8 3.9,2.05473,45.270865,yes,yes,yes,yes,no,no, , 
43041,community_leader,,yes,hc,male,lower_shabelle,afgooye,Dameerale,,,Dagax Ture,urban,spontaneous_site,200,800,no,,,,,,,,,,,200,200,200,100,100,0,50,20,70,10,50,60,yes,yes,no,no,41821,41883,local_authority,,residents womens elder_meeting health education childrens,1,1,1,0,1,private,,host,,informal,community,,no,,no,no_rent,,yes,42491,no,lower_shabelle,conflict_surrounding drought no_livelihoods, ,middle_shabelle,conflict_surrounding drought no_livelihoods,0, ,,,0,70,20,19,25,,no,no,,yes,yes,no,nat_police,no,no,mud_adobe cgi,0,170,yes,no,,,,yes,,yes,3,yes,30,0,0,5,0,0,0,3,0,no,no,no,no,yes,yes,,0,0,0,0,,river,,2,7,weekly,cash,monthly,43038,yes,2,assistance,yes,5,yes,cholera_awd malaria other,1,no,,,,no,,,no,,,religious_leader community_leader aid_worker,0,missing_persons contact_aid market_prices,no,yes,somali_standard,somali_benaadir somali_maay arabic english,2.14399857 45.11640226 34.0 3.0,2.14399857,45.11640226,yes,yes,yes,yes,yes,yes,no_money,1
42998,camp_manager ,0,yes,idp,male,banadir,mogadishu_daynile,other,other,Dayniile,Halgan 2,urban,spontaneous_site,300,900,no, , , , , , , , , , ,500,100,200,45,55,300,300,0,0,0,0,70,yes,no,yes,no,42370,42795,no_management, ,elder_meeting,0,0,1,0,0,private, ,host, ,none, , , , ,no,no_rent, ,no, ,no,lower_shabelle,conflict_community drought, ,middle_shabelle,conflict_community drought,1, ,bakool,conflict_community drought,0,25,0,20,25,no,no,no, ,yes,no,no,clan,no,no,buul,1,600,no,no, , , ,no,no,yes,25,no, ,0,0,4,0, , ,4, ,no,yes,no,no,no, , , , , , , , , ,20,7,never,none, , ,yes,25,household,no, , ,other,0,yes,42948,Measles,0,no, , ,no, , ,friends_family radio,1,food health access_id contact_aid water shelter,no,no,somali_standard,somali_maay,2.07327139 45.25133233 105.0 5.0,2.07327139,45.25133233,yes,yes,yes, ,yes, , , 
42998,gatekeeper elder ,0,yes,idp,male,bari,bossaso,NC-3901-T26-001, , ,New Biyokulule,urban,spontaneous_site,557,3342,no, , , , , , , , , , ,2200,400,560,80,102,557,500,50,0,7,0,12,yes,no,no,no,40912,42009,community_leader, ,womens wash health education childrens,0,1,0,1,1,private, ,host, ,formal,community,written,yes,43709,yes,no_rent, ,no, ,no,hiraan,conflict_community conflict_other drought, , , , , , , ,15,50,5,10,5,no,no,yes, ,yes,no,no,clan,no,no,timber_plastic cgi,0,557,no,no, , , ,yes,no,no, ,yes,180,0,0,40,0, , ,40, ,no,yes,no,no,yes,yes, , , , , , ,burkad tank other,tank_tap,5,6,weekly,none, , ,no, ,household,no, , ,cholera_awd malaria,1,yes,42741,cholera_awd, ,no, , ,no, , ,religious_leader radio,0,food water shelter other,no,no,somali_standard,somali_maay,11.267616306555706 49.20713903193781 9.16141954287501 4.0,11.26761631,49.20713903,yes,yes,yes, ,yes, , , 
42996,camp_manager ,0,yes,idp,male,banadir,mogadishu_daynile,other,other,Weydow,Harbiyow,urban,spontaneous_site,127,635,no, , , , , , , , , , ,300,80,70,100,85,127,127,0,0,0,0,100,yes,no,yes,yes,42156,42186,local_authority, ,womens elder_meeting,0,1,1,0,0,private, ,business, ,formal,community,verbal,no, ,no,no_rent, ,yes,42675,no,bay,floods drought no_livelihoods, ,lower_shabelle,conflict_surrounding floods no_livelihoods,0, ,middle_shabelle,conflict_surrounding floods drought,20,30,30,20,3,no,no,yes, ,yes,no,yes,informal_sec,no,no,buul,1,127,no,no, , , ,no,no,yes,30,yes,10,0,0,5,0, , ,2, ,yes,no,no,yes,yes,yes, , , , , , ,piped, ,10,7,weekly,none, , ,yes,30,borrowing,no, , ,cholera_awd malaria,1,yes,42614,cholera_awd, ,no, , ,no, , ,religious_leader community_leader aid_worker,0,food health water shelter,no,no,somali_standard,somali_maay,2.0715736682264665 45.25490867261412 80.86341924383972 4.0,2.071573668,45.25490867,yes,yes,yes, ,no, , , 
43003,camp_manager ,0,yes,idp,male,banadir,mogadishu_daynile,other,other,Dayniile,Ceyb ka saliim,urban,spontaneous_site,113,565,no, , , , , , , , , , ,300,70,130,25,40,113,113,0,0,0,0,22,yes,no,no,no,42887,42948,no_management, ,residents womens elder_meeting wash health education,1,1,1,1,1,private, ,host, ,none, , , , ,no,no_rent, ,yes,42979,no,lower_shabelle,conflict_community drought, ,middle_shabelle,conflict_community drought no_livelihoods,1, ,bay,conflict_community drought no_livelihoods,0,20,0,13,0,no,no,no, ,yes,no,no,clan,no,no,buul,1,250,no,no, , , ,no,no,yes,15,no, ,0,0,0,0, , , , ,no, ,no,no,no, , , , , , , , , ,60,5,never,none, , ,yes,15,household,no, , ,cholera_awd malaria,1,no,42948,Measles,0,no, , ,no, , ,friends_family community_leader radio,1,food health access_id contact_aid water shelter market_prices,no,no,somali_standard,somali_maay,2.06983861 45.24716704 92.0 3.0,2.06983861,45.24716704,yes,yes,yes, ,yes, , , 
42992,gatekeeper ,0,yes,idp,male,bay,baidoa,NA-3802-X04-008, , ,Bulk Gumur,peri_urban,planned_site,140,349,no, , , , , , , , , , ,151,38,136,9,15,140,40,100,0,0,0,7,no,no,no,no,42380,42380,no_management, ,residents,1,0,0,0,0,private, ,clan, ,formal,community,written,yes,44440,yes,no_rent, ,no, ,no,bay,drought, ,gedo,conflict_community drought,1, , , , , , ,1,3,no,no,no, ,yes,yes,yes,nat_police, ,no,buul,1,190,no,no, , , ,no,no,no, ,no, ,0,0,10,10, , ,10,10,yes,yes,no,no,no, , , , , , , , , ,10,3,never,inkind,monthly,42992,no, ,market,no, , ,cholera_awd,1,yes,42740,cholera_awd, ,no, , ,no, , ,radio,0,missing_persons,yes,yes,somali_maay,somali_standard,3.0896033333333333 43.633181666666665 457.8 13.4,3.089603333,43.63318167,yes,yes,yes, ,no, , , 
43003,community_leader ,0,yes,idp,male,banadir,mogadishu_daynile,other,other,Dayniile,Duuraay 1,urban,spontaneous_site,120,240,no, , , , , , , , , , ,100,50,50,20,20,120,60,60,0,0,0,5,yes,yes,no,no,42614,42614,no_management, ,residents womens elder_meeting,1,1,1,0,0,private, ,business, ,informal,community, ,no, ,no,goods_aid, ,no, ,no,banadir,conflict_community conflict_other drought, ,bakool,conflict_community conflict_surrounding drought,1, ,bay,conflict_community drought,0,0,0,5,0,no,no,no, ,yes,no,yes,clan, ,no,buul tent,1,120,no,no, , , ,no,yes,no, ,yes,28,0,0,3,0, , ,3, ,no,yes,no,no,yes,yes, , , , , , ,truck, ,20,3,more_month,none, , ,yes,40,household,no, , ,cholera_awd,1,yes,42856,cholera_awd, ,yes,2,quranic,no, , ,friends_family radio,1,food health water,no,no,somali_standard,somali_benaadir somali_maay,2.07194101 45.23691476 91.0 4.0,2.07194101,45.23691476,yes,yes,yes, ,yes, , , 
43001,community_leader ,0,yes,idp,male,lower_juba,kismayo,SA-3801-J13-001, , ,Warshada C,peri_urban,spontaneous_site,60,360,no, , , , , , , , , , ,130,100,70,25,35,60,55,0,0,5,0,0,yes,no,no,no,37630,38355,local_authority, ,residents womens elder_meeting,1,1,1,0,0,federal_govt, , , ,none, , , , ,no,no_rent, ,no, ,no,lower_juba,conflict_other drought, ,middle_juba,conflict_other drought,0, , , , ,10, ,2,2,no,no,yes, ,yes,no,no,clan,no,no,buul wattle_daub cgi,1,110,no,no, , , ,no,no,yes,30,yes,60,0,0,18,0, , ,12, ,yes,no,no,yes,yes,yes, , , , , , ,protected_well_nopump, ,5,7,weekly,none, , ,yes,30,market,no, , ,cholera_awd malaria,1,yes,42741,cholera_awd, ,no, , ,no, , ,friends_family radio,1,food health contact_aid water shelter,no,yes,somali_standard,somali_maay,-0.35096516443179426 42.5452834451738 -24.76278429524189 4.0,-0.350965164,42.54528345,yes,yes,yes, ,no, , , 
43039,community_leader,,yes,idp,male,lower_shabelle,afgooye,Xaawo-Cabdi,,,Daaruraxma,peri_urban,spontaneous_site,15,90,no,,,,,,,,,,,30,20,30,5,5,0,15,0,0,0,0,15,no,no,no,no,43009,43070,no_management,,residents,1,0,0,0,0,private,,host,,informal,community,,no,,no,no_rent,,no,,no,lower_shabelle,drought, ,,,0, ,,,0,0,1,0,0,no,no,no,,yes,yes,no,clan,,no,buul,1,15,no,no,,,,no,no,yes,30,yes,10,0,0,2,0,0,0,2,0,no,yes,no,yes,yes,yes,,0,0,0,0,,tank_tap,,40,7,never,none,,,yes,25,assistance,no,,,malaria,0,yes,43009,malaria,,no,,,no,,,friends_family radio,1,food health water,no,no,somali_maay,somali_standard,2.09264904 45.18412292 89.0 5.0,2.09264904,45.18412292,,,,,yes,,,
42996,gatekeeper ,0,yes,idp,male,banadir,mogadishu_kahda,other,other,Weydow ,Ban qiyaamo,urban,spontaneous_site,150,900,no, , , , , , , , , , ,500,150,200,20,30,150,150,0,0,0,0,150,no,no,yes,no,42979,42979,community_leader, ,other,0,0,0,0,0,private, ,business, ,informal,family, ,yes,43709,no,no_rent, ,no, ,no,lower_shabelle,conflict_community conflict_surrounding conflict_other drought, ,bay,conflict_community conflict_surrounding drought,1, ,bakool,conflict_community conflict_surrounding conflict_other drought,0,8,0,1,0,no,no,no, ,yes,yes,no,nat_police,yes,no,buul,1,150,no,no, , , ,yes,yes,yes,10,yes,5,0,0,0,0, , , , ,no, ,no,no,yes,yes, , , , , , ,kiosk, ,5,4,daily,none, , ,yes,10,market,no, , ,none,0,no,42979,malaria, ,no, , ,no, , ,friends_family,1,food health water shelter,no,yes,somali_maay,somali_standard,2.0646833333333334 45.25322333333334 97.0 4.5,2.064683333,45.25322333,yes,yes,yes, ,no, , , 
43004,gatekeeper ,0,yes,idp,male,hiraan,belet_weyne,NB-3815-G05-001, , ,Beerey,urban,spontaneous_site,150,450,no, , , , , , , , , , ,200,100,100,25,25,150,100,0,0,50,0,15,yes,no,yes,yes,39823,42377,no_management, ,other,0,0,0,0,0,private, ,host, ,dnk, , , , ,no,no_rent, ,yes,42374,no,bay,conflict_community conflict_other drought, ,bakool,conflict_community conflict_surrounding threats floods drought,1, ,hiraan,floods drought no_livelihoods, ,5, ,10, ,no,no,yes, ,yes,no,no,clan,yes,no,buul tent,1,150,no,no, , , ,no,no,no, ,yes,15,0,0,2,0, , ,2, ,no,yes,no,yes,yes,yes, , , , , , ,other,Piped,5,6,never,inkind,less_frequent,41908,yes,28,market,no, , ,cholera_awd malaria,1,yes,42372,cholera_awd, ,no, , ,no, , ,friends_family radio,1,food security water shelter,no,yes,somali_standard,somali_maay,4.735042444214737 45.19303980094939 165.20209253111324 4.0,4.735042444,45.1930398,yes,yes,yes, ,yes, , , 
42998,elder ,0,yes,idp,male,banadir,mogadishu_daynile,other,other,Dayniile,Owgeedi 1,urban,spontaneous_site,80,240,no, , , , , , , , , , ,90,50,60,15,25,80,80,0,0,0,0,10,no,no,yes,yes,42795,42826,community_leader, ,residents womens elder_meeting wash,1,1,1,1,0,private, ,business, ,informal,community, ,no, ,no,goods_aid, ,no, ,no,lower_shabelle,conflict_community drought, ,middle_shabelle,conflict_community drought,1, ,bakool,conflict_community drought,8,12,5,0,0,no,no,no, ,yes,no,no,clan,no,no,buul,1,150,no,no, , , ,no,no,no, ,yes,10,2,0,0,0, , , , ,no,no,no,no,no, , , , , , , , , ,15,7,daily,none, , ,yes,20,market,no, , ,none,0,yes,42948,Measles,0,no, , ,no, , ,friends_family religious_leader ,1,food water shelter,no,no,somali_standard,somali_maay,2.072982611783602 45.232530728408115 103.14950339257017 4.0,2.072982612,45.23253073,yes,yes,yes, ,yes, , , 
42998,gatekeeper ,0,yes,idp,male,banadir,mogadishu_kahda,NA-3807-Z08-001, , ,Kuunyo awguure,rural,planned_site,100,250,no, , , , , , , , , , ,100,50,50,30,20,100,100,0,0,0,0,20,no,no,no,no,42736,42887,community_leader, ,residents,1,0,0,0,0,private, ,other,Goofle ,informal,community, ,no, ,no,cash, ,no, ,no,middle_juba,conflict_community drought, ,lower_shabelle,conflict_community drought,1, ,middle_shabelle,conflict_community drought,0,10,0,5,1,no,no,no, ,yes,yes,no,clan,no,no,buul tent,1,185,no,no, , , ,no,no,no, ,no, ,0,0,5,0, , ,5, ,no,no,no,no,no, , , , , , , , , ,5,7,daily,none, , ,no, ,market,no, , ,cholera_awd,1,yes,42826,cholera_awd, ,no, , ,no, , ,friends_family,1,food water shelter,no,no,somali_standard,somali_benaadir,2.0672466666666667 45.24285833333333 104.4 3.9,2.067246667,45.24285833,yes,yes,yes, ,no, , , 
43029,community_leader,,yes,hc,male,woqooyi_galbeed,hargeysa,Gacan Libaax/Waraabe Salaan,,,Daami B,urban,spontaneous_site,200,2000,no,,,,,,,,,,,1500,120,350,20,10,0,50,50,0,0,100,30,yes,no,no,yes,38353,38626,local_authority,,residents womens elder_meeting health,1,1,1,0,1,none,,,,,,,,,no,no_rent,,yes,42856,yes,woqooyi_galbeed,conflict_community conflict_other, ,lower_juba,conflict_community conflict_surrounding,1, ,middle_shabelle,conflict_community conflict_other drought,15,20,30,40,10,,no,yes,,yes,no,yes,nat_police,no,yes,cgi,0,450,yes,no,,,,yes,no,yes,15,yes,10,0,0,2,0,0,0,2,0,yes,yes,yes,no,yes,yes,,0,0,0,0,,burkad tank_tap,,10,1,monthly,none,,,yes,15,market,yes,10,yes,cholera_awd malaria,1,yes,42856,malaria,,yes,20,primary quranic,no,,,tv government_official radio,0,contact_aid,yes,no,somali_standard,somali_maay,9.572944220491964 44.06957041094786 1290.5602933816515 4.0,9.57294422,44.06957041,yes,yes,yes,yes,no,yes,no_money,1
43004,community_leader ,0,yes,idp,male,banadir,mogadishu_hawl_wadaag,other,other,Dabka,Ali xaaji,urban,planned_site,75,450,no, , , , , , , , , , ,150,80,120,50,50,75,75,0,0,0,0,15,yes,yes,yes,yes,41061,42248,local_authority, ,residents womens,1,1,0,0,0,private, ,clan, ,informal,community, ,no, ,no,no_rent, ,no, ,no,lower_juba,conflict_community conflict_other floods drought, ,lower_shabelle,conflict_community floods drought,1, , , ,1,10,1,1,0,yes,yes,yes, ,yes,yes,yes,nat_police,no,no,stone,0,75,yes,no, , , ,yes,no,yes,10,yes,5,0,0,2,0, , ,2, ,no,yes,no,no,yes,yes, , , , , , ,tank_tap, ,5,7,daily,none, , ,yes,15,market,no, , ,cholera_awd,1,yes,42856,cholera_awd, ,no, , ,no, , ,radio,0,food water market_prices,no,no,somali_maay,somali_standard,2.038795 45.32245666666666 4.7 3.9,2.038795,45.32245667,yes,yes,yes, ,no, , , 
42997,community_leader gatekeeper ,0,yes,idp,male,banadir,mogadishu_daynile,other,other,Weydow,Samaan,urban,spontaneous_site,60,240,no, , , , , , , , , , ,120,30,80,3,7,60,60,0,0,0,0,25,yes,no,no,no,42917,42948,community_leader, ,elder_meeting,0,0,1,0,0,private, ,host, ,none, , , , ,no,goods_aid, ,no, ,no,lower_shabelle,conflict_community conflict_surrounding drought, ,middle_shabelle,conflict_community conflict_surrounding drought,1, ,middle_juba,conflict_community conflict_surrounding drought,0,15,0,3,0,no,no,yes, ,yes,no,no,clan,no,no,buul timber_plastic,1,85,no,no, , , ,yes,no,yes,25,yes,25,0,0,2,0, , ,1, ,no,no,no,no,no, , , , , , , , , ,15,4,weekly,none, , ,yes,30,household,no, , ,cholera_awd malaria diphtheria,1,yes,42979,diphtheria, ,no, , ,no, , ,radio,0,food health water shelter,no,no,somali_standard,somali_benaadir somali_maay,2.0722380639998526 45.25473335221865 83.13635690717902 4.0,2.072238064,45.25473335,yes,yes,yes, ,yes, , , 
42991,gatekeeper ,0,yes,idp,male,bay,baidoa,NA-3802-X04-018, , ,Howl wadaag,urban,spontaneous_site,170,500,no, , , , , , , , , , ,250,110,120,8,12,170,160,0,10,0,0,2,no,no,no,yes,42014,42014,no_management, ,none,0,0,0,0,0,none, , , , , , , , ,no,no_rent, ,no, ,no,bay,drought, ,bakool,drought,0, ,gedo,drought, , , ,1, ,no,no,no, ,yes,no,no,nat_police, ,no,buul,1,170,no,no, , , ,no,no,no, ,yes,32,0,0,4,0, , ,3, ,no,yes,no,no,no, , , , , , , , , ,42,5,monthly,none, , ,yes,26,market,no, , ,malaria,0,yes,42381,cholera_awd, ,no, , ,no, , ,religious_leader radio,0,food water,no,no,somali_maay,somali_standard,3.1344145693142256 43.63738039493383 448.533153161964 4.0,3.134414569,43.63738039,yes,yes,yes, ,yes, , , 
42997,community_leader ,0,yes,refugee,male,mudug,galkaacyo_north,NB-3808-F21-001, , ,Alla aamin 1 B,peri_urban,spontaneous_site,550,3300,no, , , , , , , , , , ,1000,1000,1000,150,150,530,10,500,10,10,20,0,yes,no,yes,no,42014,42379,un_agency,Drc,residents,1,0,0,0,0,private, ,business, ,formal,community,written,no, ,yes,no_rent, ,no, ,no,bakool,conflict_community, ,banadir,conflict_community,1, , , ,30,80, ,25,7,no,no,no, ,yes,no,no,informal_sec,no,no,buul,1,550,no,no, , , ,no,no,no, ,yes,110,0,0,0,0, , , , ,no, ,no,no,no, , , , , , , , , ,120,2,never,inkind,less_frequent,42754,no, ,borrowing,no, , ,malaria,0,no,42742,malaria, ,no, , ,no, , ,tv aid_worker radio,0,food health water,no,no,somali_maay,somali_benaadir,6.848018333333332 47.426185000000004 323.7 5.0,6.848018333,47.426185,yes,yes,yes, ,yes, , , 
43003,community_leader ,0,yes,idp,male,banadir,mogadishu_hodan,NA-3807-Z08-001, , ,Xabkoole,urban,spontaneous_site,50,350,no, , , , , , , , , , ,180,20,50,40,60,50,46,0,4,0,0,5,no,no,no,yes,40575,40575,no_management, ,residents elder_meeting,1,0,1,0,0,private, ,host, ,informal,community, ,no, ,no,no_rent, ,no, ,no,lower_shabelle,conflict_surrounding drought, ,gedo,conflict_surrounding drought,0, , , ,0,0,0,5,0,yes,yes,no, ,yes,no,no,informal_sec, ,no,timber_plastic,0,100,no,no, , , ,yes,no,no, ,yes,10,0,0,3,0, , ,3, ,no,yes,no,yes,no, , , , , , , , , ,10,7,weekly,none, , ,no, ,household,no, , ,malaria,0,yes,42948,cholera_awd, ,no, , ,no, , ,friends_family religious_leader radio,1,food health security contact_aid water shelter,no,no,somali_maay,somali_standard,2.0403794530183137 45.305861267614 32.68112571635159 4.0,2.040379453,45.30586127,yes,yes,yes, ,yes, , , 
43039,camp_manager,,yes,idp,female,lower_shabelle,afgooye,Xaawo-Cabdi,,,Camp Balkiinje,peri_urban,spontaneous_site,17,95,no,,,,,,,,,,,47,10,15,10,13,0,17,0,0,0,0,0,no,yes,yes,no,41821,41913,residents,,elder_meeting,0,0,1,0,0,private,,host,,formal,community,written,no,,yes,no_rent,,no,,no,lower_shabelle,conflict_community drought, ,bay,conflict_community drought no_livelihoods no_services,1, ,bakool,conflict_community conflict_surrounding drought no_services,0,0,0,0,0,no,no,no,,yes,no,no,none,,no,buul timber_plastic,1,23,no,no,,,,no,no,yes,20,no,,0,0,3,0,0,0,3,0,no,yes,no,no,no,,,0,0,0,0,,,,5,7,more_month,none,,,yes,20,market,no,,,none,0,no,,,,yes,3,quranic,yes,2,otp tsfp,friends_family radio,1,health contact_aid,no,no,somali_maay,somali_benaadir,2.0889883 45.1832583 131.7 5.0,2.0889883,45.1832583,,,,,yes,,,
42998,community_leader ,0,no,idp,male,banadir,mogadishu_daynile,other,other,Weydow,Alqeyraad,urban,spontaneous_site,130,260,no, , , , , , , , , , ,100,60,50,25,25,130,130,0,0,0,0,30,no,no,no,no,41244,42948,no_management, ,residents womens,1,1,0,0,0,private, ,business, ,informal,family, ,no, ,no,cash, ,no, ,yes,banadir,conflict_community conflict_surrounding no_services, ,bari,conflict_community conflict_surrounding conflict_other no_livelihoods,1, ,bay,conflict_community,0,0,0,0,0,no,no,no, ,no,no,no,comm_sec, ,no,buul,1,50,no,no, , , ,no,no,no, ,no, ,0,0,0,0, , , , ,no, ,no,no,no, , , , , , , , , ,6,7,daily,inkind meals,twice_daily,42994,no, ,market,no, , ,cholera_awd malaria,1,no,42856,malaria, ,no, , ,dnk, , ,friends_family religious_leader,1,missing_persons health,no,no,somali_maay,somali_benaadir arabic,2.07227444 45.2527619 91.0 5.0,2.07227444,45.2527619,yes,yes,yes, ,no, , , 
42998,  Chairman,Chairman,yes,idp,male,banadir,mogadishu_kahda,NA-3807-Z08-001, , ,Subukle,peri_urban,planned_site,95,500,no, , , , , , , , , , ,200,50,150,30,70,95,95,0,0,0,0,45,yes,no,yes,no,42917,42948,no_management, ,residents,1,0,0,0,0,private, ,host, ,informal,community, ,no, ,no,no_rent, ,no, ,no,lower_shabelle,conflict_community drought, ,bay,conflict_community drought,1, ,bakool,conflict_community drought,25,15,10,1,0,no,no,yes, ,yes,no,no,nat_army,yes,no,buul timber_plastic,1,95,no,no, , , ,no,no,no, ,yes,20,0,0,2,0, , ,2, ,no,no,no,yes,yes,yes, , , , , , ,kiosk, ,15,7,daily,none, , ,yes,60,market,no, , ,none,0,yes,42948,cholera_awd, ,yes,5,quranic,no, , ,friends_family,1,food health water,no,no,somali_maay,somali_standard,2.067336666666667 45.24498333333333 89.1 3.6,2.067336667,45.24498333,yes,yes,yes, ,yes, , , 
42995,elder ,0,yes,refugee,male,bari,bossaso,NC-3901-T26-001, , ,Absame A,urban,spontaneous_site,300,1800,no, , , , , , , , , , ,600,350,450,150,250,280,20,200,10,50,20,100,yes,no,no,no,34343,35804,no_management, ,residents,1,0,0,0,0,private, ,business, ,none, , , , ,no,cash,0,no, ,yes,lower_juba,conflict_community floods, ,woqooyi_galbeed,conflict_community floods,1, ,middle_juba,conflict_community floods,100,150,50,60,40,no,no,yes, ,yes,no,no,nat_police,yes,no,buul,1,400,no,no, , , ,no,no,no, ,yes,1,0,0,0,0, , , , ,no, ,no,no,yes,yes, , , , , , ,burkad, ,15,2,weekly,inkind,monthly,42983,yes,15,household,no, , ,malaria polio,0,yes,42744,polio, ,no, , ,no, , ,friends_family religious_leader community_leader,1,food health water shelter,no,yes,somali_standard,somali_benaadir,11.28341275458285 49.194432508524905 9.836531798588883 4.0,11.28341275,49.19443251,yes,yes,yes,yes,yes,no, , 
42993,gatekeeper ,0,no,idp,male,bay,baidoa,NA-3801-Y31-005, , ,Doormar,urban,spontaneous_site,147,220,no, , , , , , , , , , ,75,52,47,18,28,147,147,0,0,0,0,6,no,no,no,no,42736,42738,local_authority, ,residents,1,0,0,0,0,private, ,business, ,none, , , , ,no,no_rent, ,no, ,no,bay,conflict_community drought, ,bakool,conflict_community drought,1, ,lower_shabelle,conflict_community drought, , , ,3, ,no,no,no, ,yes,no,no,nat_police, ,no,buul,1,147,no,no, , , ,no,no,no, ,no, ,4,4,0,0,4,4, , ,no,no,no,no,yes,yes, , , , , , ,tank_tap, ,5,4,never,none, , ,no, ,assistance,no, , ,cholera_awd malaria diphtheria,1,no,42742,cholera_awd, ,no, , ,no, , ,radio,0,weather,no,no,somali_maay,somali_standard,3.1422799173226093 43.66683495701916 438.1081581734214 4.0,3.142279917,43.66683496,yes,yes,yes, ,no, , , 
